age,fitness_level,goal,gender,chest,biceps,legs,thighs,shoulders,exercise,exercise_details,diet_recommendations,rest_days,target_weight_loss,target_biceps_growth,target_belly_measurement,target_chest,target_biceps,target_legs,target_thighs,target_shoulders
52,beginner,muscle gain,male,97.4437377830643,28.402960964104796,51.44043240731544,57.35511028263152,97.8364868713876,Bodyweight Exercises,"Bodyweight exercises (push-ups, squats, lunges) 3 sets of 10-15 reps, 3 times a week.",High-protein diet with a slight calorie surplus.,4,0.0,2.554230509805826,94.78714859307178,94.46822059846617,30.793255260137727,59.482054457210424,54.45301308984557,102.34669540276697
36,beginner,general fitness,male,116.49211920957642,25.087210066830373,58.16890344896039,49.682703290245904,119.96175662449366,Walking,"Walking 30-45 minutes, 3-4 times a week at a brisk pace.",Balanced diet focusing on nutrient-dense foods.,3,1.5525396331019927,0.0,86.56707053620676,89.5175007433926,29.1452159118959,50.721849452674554,48.50195467032678,93.52800218551548
37,beginner,muscle gain,male,89.1354442480559,31.41648511716776,62.96057587880331,60.07828808680584,103.4348741714477,Bodyweight Exercises,"Bodyweight exercises (push-ups, squats, lunges) 3 sets of 10-15 reps, 3 times a week.",High-protein diet with a slight calorie surplus.,4,0.0,1.3913263178267778,91.69219235003581,95.33275941420075,34.6070701425875,58.14134312022302,53.03540564827708,101.08741036857003
35,intermediate,muscle gain,female,95.87339770691813,26.795945321457207,51.57035452423646,49.493830325392864,98.47405203598909,Weight Lifting,"Weight lifting focusing on compound exercises (bench press, deadlift, squat) 4-5 times a week.",High-protein diet with a moderate calorie surplus. Include complex carbs.,2,0.0,3.159601944026744,85.64731798405276,95.95545639864464,37.8818221753542,62.263076248143115,55.02496058948988,108.51066652818649
64,advanced,muscle gain,female,112.24472140374964,32.8792255068085,56.899050940061365,56.83578391541879,91.08857110863568,Heavy Weight Lifting,"Heavy weight lifting focusing on progressive overload, 5-6 times a week.",High-protein diet with a high calorie surplus. Focus on nutrient-dense foods.,1,0.0,5.254728303393729,84.94059749121833,104.60157559231754,42.13063319385763,68.22087165933523,61.785467517686136,117.15514627962729
58,beginner,muscle gain,male,104.01238454985815,36.95568619235168,68.81156707880527,58.94013025989655,128.82407033125833,Bodyweight Exercises,"Bodyweight exercises (push-ups, squats, lunges) 3 sets of 10-15 reps, 3 times a week.",High-protein diet with a slight calorie surplus.,4,0.0,2.8095875676184083,92.49448643290962,93.82923021454008,32.60948421853969,58.017763476644035,54.238513025188496,103.94479451349045
66,beginner,muscle gain,male,114.1316599221754,32.35063895856234,50.612713844122865,62.19495791323077,108.69157535791068,Bodyweight Exercises,"Bodyweight exercises (push-ups, squats, lunges) 3 sets of 10-15 reps, 3 times a week.",High-protein diet with a slight calorie surplus.,4,0.0,1.1028629418004903,93.15366911708249,99.86878229120171,34.271183647123436,58.791279901264154,50.882509935075795,107.48619219007817
31,intermediate,weight loss,female,88.90583875670795,39.10163261670671,65.03483759011885,59.67800831577866,96.47031492111759,HIIT,"High-Intensity Interval Training (HIIT) 20-30 minutes, 4-5 times a week.",Balanced diet with a calorie deficit. Include lean proteins and vegetables.,2,7.244429795726813,0.0,77.4695898580245,83.70899750493207,24.5264316636098,45.79917874602101,43.94442501777121,85.4851190189418
32,intermediate,general fitness,female,117.2193959982903,39.82903536078716,66.82749932271992,60.976501831045695,120.31244638202918,Swimming,"Swimming 45 minutes, 4-5 times a week.",Balanced diet with a focus on lean proteins and healthy fats.,2,3.403509520944719,0.0,81.46889103224026,89.75913422894533,23.35871719979681,46.54452740607512,41.17760512117803,91.39308776881164
48,advanced,weight loss,female,117.7219128080323,38.932127747216235,55.541214508355004,63.25863602995696,125.50604512185186,Advanced HIIT,"Advanced HIIT 30-40 minutes, 5-6 times a week.",Balanced diet with a calorie deficit. Avoid processed foods and sugars.,1,11.363652224260587,0.0,70.93402676226675,81.47669705730193,18.621435223188275,41.19014153381898,37.679362331925795,86.63629549380857
18,intermediate,general fitness,male,90.43595570513472,43.73427119262996,54.29428739039625,56.95543122444145,111.11871970395444,Swimming,"Swimming 45 minutes, 4-5 times a week.",Balanced diet with a focus on lean proteins and healthy fats.,2,3.883833423052054,0.0,84.01716646942114,84.20814850247703,24.222036719000844,47.20846993573834,40.65063326246127,88.41100450730512
20,advanced,general fitness,female,86.18564125423624,29.74588553990302,68.29641787172415,61.92560021324033,91.13437835138168,Power Yoga,"Power Yoga 60 minutes, 3-4 times a week.",Balanced diet with emphasis on whole foods and hydration.,3,2.6094480212968314,1.9558047768625113,79.917918772951,81.39094992272042,17.391709786885524,40.81028532059671,35.51262153648602,85.18502205667329
33,beginner,general fitness,male,119.6444483684449,28.789129062299534,65.28003390961449,49.637444620503445,104.60571845604983,Walking,"Walking 30-45 minutes, 3-4 times a week at a brisk pace.",Balanced diet focusing on nutrient-dense foods.,3,2.455558170243049,0.0,86.6196103143775,91.74676727856145,27.85405199620461,54.70374430858027,46.047784657484776,95.9105846672796
40,beginner,general fitness,female,101.87880573058486,37.19422978483735,52.267614192140044,61.29466341583946,99.72406542527041,Walking,"Walking 30-45 minutes, 3-4 times a week at a brisk pace.",Balanced diet focusing on nutrient-dense foods.,3,1.8275938132278418,0.0,86.3078777487394,88.57292294735483,26.47267477452298,52.638243026588434,47.790271527216056,98.65540067335415
28,advanced,general fitness,female,105.02263914124009,36.89754018868367,54.243945110328056,49.43373482612961,115.45589879423858,Power Yoga,"Power Yoga 60 minutes, 3-4 times a week.",Balanced diet with emphasis on whole foods and hydration.,3,2.5626116245987527,1.3025152279938355,79.65662642817716,83.68352773221561,18.12931481503956,40.09314266341561,36.04568308629845,87.89319252387033
29,intermediate,muscle gain,male,106.55666567833018,35.201966673496145,62.42710309985109,63.6925843748556,110.75431207006811,Weight Lifting,"Weight lifting focusing on compound exercises (bench press, deadlift, squat) 4-5 times a week.",High-protein diet with a moderate calorie surplus. Include complex carbs.,2,0.0,3.907521595737573,85.62975258947188,99.08259670957884,36.05951561910001,64.46283698457668,59.4462920215532,108.8706218210867
27,advanced,weight loss,female,112.6383961973176,25.087063829885288,58.388338577937844,51.59946674915337,104.2294737493068,Advanced HIIT,"Advanced HIIT 30-40 minutes, 5-6 times a week.",Balanced diet with a calorie deficit. Avoid processed foods and sugars.,1,10.686967505435376,0.0,71.79415616899126,76.28739964976837,16.520229974187043,43.85590767859519,36.45973219432007,85.44201941306959
49,intermediate,weight loss,male,113.41957891660712,36.10476459811997,60.083487408757996,48.43675996351226,115.9402055228615,HIIT,"High-Intensity Interval Training (HIIT) 20-30 minutes, 4-5 times a week.",Balanced diet with a calorie deficit. Include lean proteins and vegetables.,2,7.356620115658856,0.0,76.73812721082912,80.39637667244256,22.740841307322714,46.73811592936967,44.360019566145205,88.92552600345279
33,beginner,muscle gain,female,91.78738285119209,43.655961137459585,69.03084870204535,47.96337520258404,113.37717128393606,Bodyweight Exercises,"Bodyweight exercises (push-ups, squats, lunges) 3 sets of 10-15 reps, 3 times a week.",High-protein diet with a slight calorie surplus.,4,0.0,2.115550238962055,94.88322063841319,96.42705931184697,32.50235997378288,55.49062364880994,54.10482145433561,106.42383338784121
25,intermediate,general fitness,male,93.28228592217343,31.69155378225726,58.40470926383948,48.74544433875665,126.25960497841048,Swimming,"Swimming 45 minutes, 4-5 times a week.",Balanced diet with a focus on lean proteins and healthy fats.,2,2.2170486300582484,0.0,81.22834575387985,85.37647461437533,20.22531216655147,48.591550481924585,41.13896922227571,89.89710574411735
55,advanced,weight loss,female,115.68915601312302,44.35198386640501,67.63363991628538,53.950806171263324,113.87211809120332,Advanced HIIT,"Advanced HIIT 30-40 minutes, 5-6 times a week.",Balanced diet with a calorie deficit. Avoid processed foods and sugars.,1,11.208217044810072,0.0,72.44593451187492,76.89679005783283,17.96960299643058,44.55203363717518,39.03667973029556,82.41520763918146
29,advanced,muscle gain,female,113.68311616627052,32.13513358395389,63.214894373211465,55.44298782160118,110.30847538846527,Heavy Weight Lifting,"Heavy weight lifting focusing on progressive overload, 5-6 times a week.",High-protein diet with a high calorie surplus. Focus on nutrient-dense foods.,1,0.0,5.996218971335195,82.11554209489005,109.6547511938889,43.994105636683166,65.53714331840986,60.84276200356714,117.02028394332706
41,beginner,muscle gain,male,106.61667835438844,27.797090050356356,52.43238917427112,63.27571665047837,122.9468033661625,Bodyweight Exercises,"Bodyweight exercises (push-ups, squats, lunges) 3 sets of 10-15 reps, 3 times a week.",High-protein diet with a slight calorie surplus.,4,0.0,1.319716351265453,94.75234274754982,99.92946849759872,33.8918543314058,55.13400119657704,52.41363388674999,104.0607950929989
45,intermediate,weight loss,male,119.81447056936975,32.96806829854277,64.89014073295439,52.62029605855391,98.09678677042572,HIIT,"High-Intensity Interval Training (HIIT) 20-30 minutes, 4-5 times a week.",Balanced diet with a calorie deficit. Include lean proteins and vegetables.,2,9.398606924962289,0.0,76.43504163952215,83.86126043173678,20.46750672801727,46.71318043275534,44.86926922574533,94.42149854019155
25,intermediate,weight loss,male,110.73143802429632,34.892226258470885,60.404181479126294,49.349646175741086,99.7425847135625,HIIT,"High-Intensity Interval Training (HIIT) 20-30 minutes, 4-5 times a week.",Balanced diet with a calorie deficit. Include lean proteins and vegetables.,2,9.250777618416025,0.0,79.53631827765427,82.11170506854496,23.109159342663798,47.49986119112459,42.11345020183904,88.24835136959759
45,intermediate,general fitness,male,92.5542868845587,37.58928820353182,54.50194500783977,59.87642223678763,121.34292540431963,Swimming,"Swimming 45 minutes, 4-5 times a week.",Balanced diet with a focus on lean proteins and healthy fats.,2,3.732639184012174,0.0,82.4225259449642,87.24033489469026,23.529751219029905,45.68035558523943,40.24467849281463,93.39963173595025
53,beginner,general fitness,female,114.63254225164374,35.09756324044668,55.790986461645964,47.69308815857212,107.69400908129354,Walking,"Walking 30-45 minutes, 3-4 times a week at a brisk pace.",Balanced diet focusing on nutrient-dense foods.,3,1.9806400756757683,0.0,89.05042765838289,87.97065247662215,29.309159856412244,54.15410242438175,46.90835713830346,94.11698061736222
43,intermediate,weight loss,female,99.5156422729549,35.73437254812436,61.14664849501503,62.84566744030376,106.36943448369996,HIIT,"High-Intensity Interval Training (HIIT) 20-30 minutes, 4-5 times a week.",Balanced diet with a calorie deficit. Include lean proteins and vegetables.,2,8.05267719835442,0.0,75.17411286607027,86.8766059122773,21.363662746272414,49.42006871181253,44.48688573810763,92.22579206121812
25,advanced,general fitness,female,86.26534311894513,25.48134076715211,62.03404980291586,53.18799270417608,125.4831181791122,Power Yoga,"Power Yoga 60 minutes, 3-4 times a week.",Balanced diet with emphasis on whole foods and hydration.,3,1.3631279779349406,1.0892924924626946,79.08223297728692,83.93066108861944,16.760195623669226,41.76477966863054,36.95137953684267,88.27622306766446
67,intermediate,muscle gain,female,96.24974472340847,30.072403382679788,69.3635280805896,57.2768296730996,114.40436137172273,Weight Lifting,"Weight lifting focusing on compound exercises (bench press, deadlift, squat) 4-5 times a week.",High-protein diet with a moderate calorie surplus. Include complex carbs.,2,0.0,4.414143915001562,85.60988167051214,101.34690572645762,35.04888829979076,63.55193102513657,58.82316158687051,113.14948419698402
45,beginner,general fitness,female,111.72429319207848,31.21393315878344,67.09440272821186,48.72368685233045,122.11636561599273,Walking,"Walking 30-45 minutes, 3-4 times a week at a brisk pace.",Balanced diet focusing on nutrient-dense foods.,3,2.2512852436091126,0.0,85.9029405220769,92.9374678064816,29.498952796209164,53.16898071528059,46.37558936982765,91.79360721684704
45,intermediate,general fitness,female,118.60721725152656,44.741770757628984,54.116785739905524,47.91058298159673,122.39355482438745,Swimming,"Swimming 45 minutes, 4-5 times a week.",Balanced diet with a focus on lean proteins and healthy fats.,2,2.4629260434062856,0.0,80.08452127017398,80.10168591066568,21.48519210422868,49.61479857136812,43.10663727936423,88.86107059143914
54,intermediate,muscle gain,male,94.66477457061178,30.911354769740672,65.4798414113429,60.97678749509711,94.80106633247074,Weight Lifting,"Weight lifting focusing on compound exercises (bench press, deadlift, squat) 4-5 times a week.",High-protein diet with a moderate calorie surplus. Include complex carbs.,2,0.0,3.0216951254408,89.94850076012389,99.55844387927046,39.95751416824983,63.600699776416086,55.25619425559247,113.59025640077236
58,advanced,general fitness,female,93.62807135434002,42.9315769764857,50.165836163032914,53.594045838291194,116.14809585878814,Power Yoga,"Power Yoga 60 minutes, 3-4 times a week.",Balanced diet with emphasis on whole foods and hydration.,3,2.0607987896413547,1.4527284082027587,78.78925850552976,82.74800932651486,18.982148748753715,43.80268177457739,38.20635025995857,86.75622315329306
53,intermediate,muscle gain,female,104.72658049594051,31.094724010821576,52.59616922330288,64.7348562545242,128.10065354824326,Weight Lifting,"Weight lifting focusing on compound exercises (bench press, deadlift, squat) 4-5 times a week.",High-protein diet with a moderate calorie surplus. Include complex carbs.,2,0.0,4.717165172071257,88.45270311577382,96.01357499781597,38.22750314003927,60.849968888641214,55.071264812086085,107.14166722274761
44,advanced,general fitness,male,113.40893648818565,26.92220662084782,53.994008321325666,55.48595888904903,109.20108358512309,Power Yoga,"Power Yoga 60 minutes, 3-4 times a week.",Balanced diet with emphasis on whole foods and hydration.,3,1.3088099669054587,1.1020957351155447,76.07493387452843,80.63569339500356,15.757349015264962,41.39719138504107,39.247960551064445,88.88051274528047
